PUBLICATION_DATE,UID,UNIQUE_ID,SITE_ID,PSTL_CODE,VISIT_NO,DATE_COL,BANGMODE,BFWD_RAT,C1TM100,C1WM100,C2TM100,C2WM100,C4TM100,C4WM100,CONFEATURES,CONPATTERN,CONPERCENT,CONSTRAINT,CVDTH,CVWIDTH,CVWXD,LDCBF_G08,LDMB_BW5,LRBS_BW5,LRBS_G08,LRBS_TST,LRBS_USE,LSUB_DMM,LSUB_DMM_NOR,LSUBD_SD,LTEST,LWDEQVOL_MSQ,LWDEQVOLM100,MEDBK_A,MEDBKUN,PCAN_C,PCAN_D,PCAN_E,PCAN_M,PCAN_N,PCT_BDRK,PCT_BH,PCT_BIGR,PCT_BL,PCT_CB,PCT_DR,PCT_FA,PCT_FAST,PCT_FN,PCT_GC,PCT_GF,PCT_GL,PCT_GR,PCT_HP,PCT_OM,PCT_ORG,PCT_OT,PCT_POOL,PCT_RC,PCT_RR,PCT_RS,PCT_SA,PCT_SAFN,PCT_SB,PCT_SFG,PCT_SFGF,PCT_SIDE,PCT_SLOW,PCT_WD,PCT_XB,PCTCLINOMETER,PROTOCOL,QR1,QRDIST1,QRVEG1,QRVEG2,RDIST1,REACHLEN,REALM,RP100,RP100_CM,RPGT50,RPGT75,RPMXDEP,RPMXDEP_CM,RPRAT,RPXDEP,RPXDEP_CM,SDDEPTH,SDDEPTH_CM,SDINC_H,SDWD_RAT,SDWIDTH,SDWXD,SINU,SURVEY_YRS,V1W_MSQ,V1WM100,V2W_MSQ,V2WM100,V4W_MSQ,V4WM100,W1_HAG,W1_HALL,W1_HNOAG,W1H_BLDG,W1H_CROP,W1H_LDFL,W1H_LOG,W1H_MINE,W1H_PARK,W1H_PIPE,W1H_PSTR,W1H_PVMT,W1H_ROAD,W1H_WALL,XBEARING,XBKA,XBKF_H,XBKF_W,XC,XCDENBK,XCDENMID,XCEMBED,XCL,XCM,XCMG,XCMGW,XCMW,XCS,XDEPTH,XDEPTH_CM,XEMBED,XFC_ALG,XFC_ALL,XFC_AQM,XFC_BIG,XFC_BRS,XFC_HUM,XFC_LVT,XFC_LWD,XFC_NAT,XFC_OHV,XFC_RCK,XFC_UCB,XG,XGB,XGH,XGVEG,XGW,XINC_H,XM,XMH,XMW,XPCAN,XPCM,XPCMG,XPMGW,XPMID,XSLOPE,XSLOPE_FIELD,XSLOPE_MAP,XSLOPE_USE,XUN,XWD_RAT,XWIDTH,XWXD,LITSB1_FN,LITSB1_SF,LITSB1_SFGF,LITSB12_FN,LITSB12_SF,PCT_DRS,PCT_OVRB,XSHOR2VG
6/2/2026,2023775,NRS_OH-10127,NRS23_OH_10029,OH,1,7/25/2024,stp,9.419806089,0.454545455,0,0,0,0,0,TERRACE,SINGLE,100,CON_BROAD,0.249957251,0.172037016,0.281384488,0.017601688,-0.03283847,-0.615488216,-0.665928374,-0.579186609,-0.665928374,-0.648326686,,2.077475447,-0.069140077,0,0.951818182,,,0,0.909090909,0,0,0.090909091,,11,,1,2,0,0,8,59,,,77,16,,,,3,15,,,,8,67,,83,,0,92,,,0,BOATABLE,0.555179535,0.547713297,0.374090909,0.835160428,0.452286703,721.8430552,BOATABLE,59.23695149,59.23695149,3,1,1.185987618,118.5987618,0.475798807,0.629848575,62.98485747,0.311196778,31.11967775,0.460434577,2.502295435,2.736952519,5.641758985,,2324,0,0,0,0,0,0,0,0.825772727,0.825772727,0,0,0.227272727,0,0,0.090909091,0.030304545,0,0,0.446981818,0.030304545,,,0.700909091,17.95363636,0.222727273,81.68449198,,,0.047727273,0.696590909,1.505681818,0.609090909,0.429545455,0.175,1.245,124.5,,0.004545455,0.177272727,0,0.063636364,0.059090909,0,0.036363636,0.027272727,0.172727273,0.013636364,0.004545455,0.031818182,0.809090909,0.114772727,0.629545455,0.80909091,0.179545455,2.3,0.473863636,0.267045455,0.206818182,0.909090909,0.909090909,0.909090909,1,1,0.01,,0.01,0.01,,12.7456044,15.90909091,20.05,63.63636364,63.63636364,63.63636364,36.36363637,54.54545455,0,0,0.454545455
6/2/2026,2023776,NRS_MN-10260,NRS23_MN_10053,MN,1,7/25/2024,vst,11.6416847,0.454545455,0,0,0,0,0,TERRACE,SINGLE,100,CON_BROAD,0.191169993,0.132758196,0.284008718,1.499543333,0.962432873,-1.42284225,-1.95995271,-1.119044904,-1.95995271,-0.460409377,,0,0.658635527,0,0.951818182,,,0,0.727272727,0,0,0.272727273,,0,,0,0,0,0,2,0,,,98,0,,,,0,0,,,,100,100,,100,,1,98,,,0,BOATABLE,0.674317363,0.835440923,0.626193182,0.586096257,0.164559077,1711.20659,BOATABLE,48.27983554,48.27983554,6,4,1.395461557,139.5461557,0.255044034,0.539023242,53.9023242,0.361884797,36.18847967,0,5.955739631,5.911360403,23.2225408,,2324,0,0,0,0,0,0,0,0.196972727,0.196972727,0,0,0.075759091,0,0,0,0,0,0.045454545,0.030304545,0.045454545,,,2.4,49.3,0.313636364,54.01069519,,,0.060227273,0.897727273,1.402272727,1.169318182,0.818181818,0.253409091,1.893,189.3,,0,0.1,0,0.004545455,0.05,0,0,0,0.1,0.045454545,0,0.004545455,0.504545455,0.467045455,0.153409091,0.504545455,0.351136364,3.8,0.584090909,0.079545455,0.504545455,0.681818182,0.681818182,0.681818182,1,1,0.0351394,,0.0351394,0.0351394,,24.85766919,44.52727273,81.767,9.090909091,100,100,4.545454546,54.54545455,0,0,2.018181818
6/2/2026,2023777,NRS_SD-10453,NRS23_SD_10018,SD,1,7/25/2024,,29.78843924,0,0,0,0,0,0,TERRACE,SINGLE,100,CON_BROAD,0.404029195,0.314392872,0.54773827,0.690200065,0.632211756,-0.671519731,-0.729508041,-0.334947466,-0.729508041,-0.039307976,-0.823835486,2.114888506,0.29563949,0,0,10,0,0,0,0,0,1,0,17.14285714,5.714285714,0,0,0,0,2,39.04761905,5.714285714,19.04761905,98,24.76190476,17.14285714,0,0,0,0,0,0,0,19.04761905,58.0952381,0,82.85714285,77.14285714,0,98,0,0,0,WADEABLE,0.246951332,0.429966306,0.1,0.35026738,0.570033694,520,WADEABLE,7.186814107,7.186814107,0,0,29.9925,29.9925,0.340284759,9.240189566,9.240189566,8.533096588,8.533096588,0.368668365,41.15890396,3.3086107,1.281461069,1.959014307,2324,0,0,0,0,0,0,1.265154545,1.325763636,0.060609091,0,0,0.060609091,0,0,0,0,1.265154545,0,0,0,129.7259088,16.81818182,0.319090909,14.72727273,0,27.80748663,0,74.24242424,0,0.428409091,1.15,0,0,0,21.12,21.12,82.90909091,0.063636364,0.090909091,0.009090909,0.004545455,0.004545455,0,0,0,0.018181818,0.009090909,0,0.004545455,0.721590909,0.276136364,0.721590909,0.721590909,0,0.991818182,0.428409091,0.428409091,0,0,0,0,0,1,0.136538462,0.136538462,,0.136538462,0.009090909,60.37386378,10.52380952,2.33955,,,,,,,,
6/2/2026,2023778,NRS_MN-10298,NRS23_MN_10133,MN,1,7/25/2024,med,11.61280598,2.272727273,1.363636364,0,0,0,0,TERRACE,SINGLE,100,CON_VSHAPED,0.416321467,0.241619032,0.353130839,0.984124442,0.838201322,-1.283470555,-1.429393676,-1.063892707,-1.429393676,-0.445269233,,0.151401436,0.618623474,0.001427727,4.75909091,,,0,0.409090909,0,0,0.590909091,,0,,0,0,0,0,3,0,,,97,1,,,,0,0,,,,99,99,,100,,0,97,,,0,BOATABLE,0.674371286,0.835440923,0.561761364,0.653475936,0.164559077,415.5726786,BOATABLE,30.23264877,30.23264877,7,2,1.011421675,101.1421675,0.492494937,0.34930681,34.93068099,0.255566093,25.55660927,0.184390889,16.22191504,2.576537493,2.144935926,,2324,0.001427727,1.427727273,0,0,0,0,0.136363636,0.196972727,0.060609091,0,0,0,0,0,0,0,0.136363636,0,0.060609091,0,,,0.709090909,14.06363636,0.159090909,61.4973262,,,0.051136364,1.309090909,2.606818182,1.026136364,0.546590909,0.107954545,0.6138672,61.38672,,0,0.329545455,0.068181818,0.022727273,0.152272727,0,0.022727273,0.022727273,0.261363636,0.063636364,0,0,1.297727273,0.140909091,0.818181818,1.297727273,0.479545455,1.1,1.15,0.7625,0.3875,0.409090909,0.409090909,0.409090909,1,1,0.0988231,,0.0988231,0.0988231,,22.61565263,10.66363636,6.0740544,0,100,100,22.72727273,90.90909091,0,0,1.072727273
6/2/2026,2023779,NRS_NY-10227,NRS23_NY_10121,NY,1,7/24/2024,,20.83899112,0.3,0.3,0.3,0.3,0,0,TERRACE,SINGLE,100,CON_BROAD,0.308481633,0.303655661,0.550490329,1.928011683,1.635945668,-0.123475068,-0.415541084,0.224377731,-0.415541084,1.5124706,1.5124706,1.63538344,1.288092869,0.000024,0.0546,10,0,0.090909091,0.045454545,0,0.863636364,0,0,0,69.52380952,33.33333333,19.04761905,0,0,70,8.571428571,17.14285714,1.904761905,30,19.04761905,0,0,0,0,0,0,0,0,14.28571429,22.85714286,30.47619048,41.9047619,24.76190476,3.96039604,30,0,2.857142857,0,WADEABLE,0.681961648,0.970586808,0.580170455,0.563235294,0.029413192,1000,WADEABLE,5.471594188,5.471594188,0,0,29.21,29.21,0.122791611,9.18114957,9.18114957,13.74594155,13.74594155,0.485642966,18.13568673,6.449067854,5.628488369,1.38372212,2324,2.40E-05,0.0546,2.40E-05,0.0546,0,0,0,0.030304545,0.030304545,0,0,0,0,0,0.030304545,0,0,0,0,0,330.2065894,14.5,0.601818182,22.72727273,0.677272727,51.47058824,20,44.13793103,0.296590909,1.222727273,1.998863636,1.067045455,0.985227273,0.380681818,44.56,44.56,55.10204082,0,0.545454545,0,0.522727273,0.004545455,0.004545455,0.009090909,0.022727273,0.540909091,0.009090909,0.486363636,0.009090909,0.776136364,0.022727273,0.694318182,0.776136364,0.081818182,0.909090909,0.545454545,0.2375,0.307954545,1,1,1,0.909090909,1,0.636,0.636,,0.636,0,47.96604242,21.23809524,10.2245,,,,,,,,
6/2/2026,2023780,NRS_ME-10414,NRS23_ME_10133,ME,1,7/25/2024,low,111.9482854,0,0,0,0,0,0,TERRACE,SINGLE,25,CON_BROAD,0.723449591,0.342910484,1.061720068,,,,,,,-2.110924375,,0,,0,0,,,0,0,0,1,0,,0,,0,0,0,0,0,100,,,100,0,,,,0,0,,,,0,100,,100,,0,100,,,0,BOATABLE,0.666785677,0.420376007,1,0.705213904,0.579623993,3924.849747,BOATABLE,174.2420413,174.2420413,10,9,6.91180343,691.180343,0.676863314,2.158646587,215.8646587,1.862345482,186.2345482,0.683992291,75.75793355,37.09667959,209.3074942,,2324,0,0,0,0,0,0,0,1.378822727,1.378822727,0.36365,0,0.136363636,0,0,0.409095455,0.068181818,0,0.159095455,0.212131818,0.030304545,,,0.130909091,108.4454545,0.870454545,67.2459893,,,0.336363636,1.989772727,2.880681818,2.061363636,1.593181818,0.534090909,2.574257426,257.4257426,,0,1.184090909,0.465909091,0.022727273,0.263636364,0.022727273,0.104545455,0,0.695454545,0.327272727,0,0,0.890909091,0.088636364,0.422727273,0.890909091,0.468181818,0.573636364,1.119318182,0.396590909,0.722727273,1,1,1,1,1,0,,0,0,,124.2898453,108.1818182,197.14,100,100,100,50,50,0,0,0.144
6/2/2026,2023781,NRS_CA-11207,NRS23_CA_10011,CA,1,7/25/2024,,13.60516571,0.625,0.625,0.625,0.625,0.625,0.625,HILLSLOPE,SINGLE,50,UNC_NARROW,0.271038502,0.223950056,0.363064455,1.279851846,1.385072441,-0.693752703,-0.588532109,-0.648073015,-0.588532109,0.691319738,0.661598813,1.143336172,1.339392753,0.003041508,1.819375,22.5,0,0.090909091,0.363636364,0.045454545,0.5,0,0,0.952380952,47.61904762,0.952380952,14.28571429,0,0,86,0.952380952,32.38095238,6.666666667,12,39.04761905,0.952380952,0,0.952380952,0,2,0,0,0,42.85714286,43.80952381,0.952380952,82.85714286,50.47619048,4.95049505,14,0.952380952,0,0,WADEABLE,0.803706054,1,0.545397727,0.951871658,0,160,WADEABLE,8.999735375,8.999735375,1,0,56.7405,56.7405,0.247790071,11.27814939,11.27814939,9.844118379,9.844118379,0.064666979,4.62068881,1.272249601,0.736948231,1.231783653,2324,0.003041508,1.819375,0.003041508,1.819375,0.003041508,1.819375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.9280105,28.5,0.136363636,5.981818182,0.255681818,94.65240642,81.28342246,34.54545455,0.072727273,0.945454545,1.827272727,0.989772727,0.651136364,0.182954545,36.32,36.32,58.36363636,0,0.831363636,0.568181818,0.049545455,0.040909091,0,0.05,0.004545455,0.263181818,0.122727273,0.035,0.01,0.881818182,0.080681818,0.543181818,0.881818182,0.338636364,0.227272727,0.689772727,0.294318182,0.395454545,1,1,1,1,1,0.878125,0.878125,,0.878125,0.022727273,17.06263877,5.680952381,2.0298,,,,,,,,
6/2/2026,2023782,NRS_ME-10309,NRS23_ME_HP003,ME,1,7/25/2024,med,46.37632775,0,0,0,0,0,0,TERRACE,SINGLE,100,CON_BROAD,0.234350451,0.344639282,0.285622691,1.345605425,1.013506591,0.904103806,0.572004972,1.312178769,0.572004972,1.917610397,,0.60519336,0.605431627,0,0,,,0.090909091,0.272727273,0,0.181818182,0.454545455,,0,,4,78,0,0,12,1,,,84,17,,,,0,4,,,,0,1,,18,,21,88,,,0,BOATABLE,0.548264246,0.799994182,0.338295455,0.608957219,0.200005818,2488.923066,BOATABLE,9.364770719,9.364770719,0,0,0.476458941,47.64589409,0.14507778,0.145077772,14.50777718,0.151273216,15.12732159,0.872092572,59.00055029,22.55820754,11.65197766,,2324,0,0,0,0,0,0,0,0.250009091,0.250009091,0.030304545,0,0.068181818,0,0,0,0,0,0,0.151522727,0,,,1.1,75.63636364,0.093181818,56.55080214,,,0.052272727,0.940909091,1.853409091,0.529545455,0.3125,0.040909091,0.6455,64.55,,0.013636364,0.556818182,0.138636364,0.254545455,0.040909091,0,0.040909091,0,0.404545455,0.068181818,0.213636364,0.040909091,0.9125,0.044318182,0.695454545,0.9125,0.217045455,2.536363636,0.847727273,0.628409091,0.219318182,0.545454545,0.545454545,0.545454545,0.909090909,1,0.0911685,,0.0911685,0.0911685,,116.496002,65.45454545,40.795,0,0,18.18181818,4.545454546,22.72727273,0,0,0
6/2/2026,2023783,NRS_VA-10143,NRS23_VA_10002,VA,1,7/25/2024,,4.57542456,11.33333333,10.66666667,6.666666667,6,1.333333333,0.666666667,TERRACE,SINGLE,100,CON_BROAD,0.752538178,0.266725105,0.926898176,1.13658011,1.234631157,-0.573357566,-0.475306518,-0.306106916,-0.475306518,0.661273592,0.601248322,1.327118177,0.967380508,0.022628986,5.204666667,37.5,0,0,0.863636364,0,0.136363636,0,1.904761905,1.904761905,39.04761905,5.714285714,6.666666667,0,0,17.33333333,7.619047619,24.76190476,25.71428571,56,50.47619047,0,0,0,0,26.66666667,0,1.904761905,0,27.61904762,35.23809524,5.714285714,85.71428571,60.95238095,0,82.66666667,0,0,0,WADEABLE,0.773084386,0.88,0.543352273,0.96631016,0.12,150,WADEABLE,12.89960144,12.89960144,2,0,55.05666667,55.05666667,0.698534374,14.67206576,14.67206576,13.89687168,13.89687168,0.302339364,12.03306109,0.509317938,0.348652749,1.313389534,2324,0.023805797,5.475333333,0.022628986,5.204666667,0.008437681,1.940666667,0,0.136363636,0.136363636,0,0,0.136363636,0,0,0,0,0,0,0,0,75.99301228,50.90909091,0.333636364,2.6,0.544318182,96.25668449,95.72192513,64.24242424,0.305681818,0.885227273,1.378409091,0.985227273,0.855681818,0.238636364,18.46666667,18.46666667,70.36363636,0,0.504545455,0,0.336363636,0.063636364,0.004545455,0.045454545,0.013636364,0.5,0.059090909,0.022727273,0.295454545,0.493181818,0.586363636,0.363636364,0.493181819,0.129545455,1.059090909,0.340909091,0.029545455,0.311363636,1,1,1,0.954545455,1,0.733333333,0.733333333,1.22,0.733333333,0.097272727,17.03022262,1.90952381,0.37615,,,,,,,,
6/2/2026,2023784,NRS_OR-10779,NRS23_OR_10174,OR,1,7/25/2024,,10.69745327,8.181818182,7.954545455,2.727272727,2.5,0.681818182,0.454545455,TERRACE,SINGLE,100,CON_BROAD,0.325163122,0.151674563,0.380390705,1.054731262,1.005555174,0.080531008,0.031354919,0.352136229,3.14E-02,1.086086182,0.565048139,1.594685793,0.733949953,0.003188679,3.38,40,0,0.045454545,0.590909091,0,0.090909091,0.272727273,16.19047619,16.19047619,49.52380952,3.80952381,11.42857143,0,0,11,0,18.0952381,5.714285714,75,23.80952381,0,0,0.952380952,0,14,0,3.80952381,12.38095238,43.80952381,43.80952381,3.80952381,67.61904762,49.52380952,0,89,0.952380952,0,0,WADEABLE,0.711838838,0.4999875,0.739204545,0.975935829,0.5000125,440,WADEABLE,16.77389596,16.77389596,0,0,48.8187,48.8187,0.383754197,18.87063295,18.87063295,14.21288006,14.21288006,0.50811595,8.30830773,1.497966876,1.672178518,1.048482449,2324,0.003487136,3.696363636,0.003188679,3.38,0.002122427,2.249772727,0,1.00005,1.00005,0,0,0,0.6667,0,0,0,0,0,0.33335,0,168.9886122,45.45454545,0.554545455,10.6,0.261363636,97.32620321,54.14438503,28.78787879,0.225,0.963636364,1.825,1.420454545,0.927272727,0.036363636,43.71,43.71,54.36363636,0,0.304545455,0.05,0.095454545,0.05,0,0.004545455,0.022727273,0.254545455,0.104545455,0.059090909,0.013636364,0.861363636,0.121590909,0.368181818,0.861363636,0.493181818,1.427272727,0.702272727,0.036363636,0.665909091,0.727272727,0.727272727,0.727272727,1,1,0.181,0.181,,0.181,0.026363636,24.57060463,9.876190476,4.39595,,,,,,,,
6/2/2026,2023785,NRS_CO-10448,NRS23_CO_10100,CO,1,7/25/2024,,2.333925828,6,4.666666667,4.666666667,3.333333333,2,1.333333333,NOCONST,SINGLE,0,UNC_BROAD,0.728808342,0.648820423,0.917793798,0.97555641,1.247826936,-3.20859763,-2.936327104,-3.30688227,-2.936327104,-1.960770694,-1.960770694,0.506850366,1.346111576,0.045747145,5.219333333,6.5,0,0.178571429,0,0,0,0.821428571,0,0,0,0,0,6,0,8,90,0,0.833333333,49.33333333,0.833333333,0,0,1.666666667,0,36.66666667,0,0,0,7.5,97.5,0,98.33333333,98.33333333,0,86,1.666666667,0,0,WADEABLE,0.647931736,1,0.319776786,0.850630252,0,150,WADEABLE,18.12159401,18.12159401,6,1,77.55479167,77.55479167,0.72777486,20.77013468,20.77013468,18.14732772,18.14732772,0.05269121,3.782852259,0.362412551,0.132446823,2.502076177,2324,0.046424967,5.296666667,0.045747145,5.219333333,0.031623904,3.608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.53876676,11.17857143,0.223636364,1.232,0.016071429,83.40336134,64.07563025,99.28571429,0,0.629464286,1.679464286,0.488392857,0.270535714,0.016071429,24.9,24.9,99.57142857,0.014285714,1.153571429,0.45,0.107142857,0.078571429,0,0.085714286,0.021428571,0.689285714,0.417857143,0,0.085714286,1.05,0.0375,0.832142857,1.05,0.217857143,0.241818182,0.613392857,0.358928571,0.254464286,0.178571429,0.178571429,0.178571429,1,1,1.300833333,1.300833333,3.63,1.300833333,0.056428571,3.439355336,0.558571429,0.14431,,,,,,,,
6/2/2026,2023786,NRS_MD-10113,NRS23_MD_10039,MD,1,7/25/2024,,3.77859613,2,0.666666667,0.666666667,0,0,0,NOCONST,SINGLE,0,UNC_BROAD,0.493024242,0.45383144,0.908644534,0.780192455,0.960594685,-1.552456628,-1.372054399,-1.283289671,-1.372054399,-0.591861943,-0.591861943,1.562994109,0.691427728,0,0,20,0,0,0.772727273,0,0,0.227272727,0,0,15.23809524,0,7.619047619,0,0,24.66666667,43.80952381,7.619047619,20.95238095,43.33333333,28.57142857,0,0,0.952380952,4.761904762,32,0,0,0,14.28571429,58.0952381,0,86.66666667,79.04761905,0,75.33333333,0.952380952,0,0,WADEABLE,0.359123406,0.243988998,0.261590909,0.725668449,0.756011002,150,WADEABLE,6.458234057,6.458234057,0,0,26.545,26.545,0.441136206,7.576983264,7.576983264,7.217874903,7.217874903,0.206265495,3.635886621,0.458153644,0.152107095,1.667079168,2324,0.000319799,0.038666667,0,0,0,0,2.090945455,3.098545455,1.0076,0.030304545,0.6667,0.348486364,0,0,0.030304545,0.068181818,1.424245455,0.36365,0.166672727,0,59.26483042,25.90909091,0.190909091,1.209090909,0.198863636,69.51871658,53.47593583,63.18181818,0.120454545,0.377272727,1.256818182,0.359090909,0.327272727,0.078409091,14.64,14.64,77.90909091,0.004545455,0.118181818,0.009090909,0.013636364,0.027272727,0.004545455,0,0,0.1,0.063636364,0,0.009090909,0.879545455,0.040909091,0.847727273,0.879545455,0.031818182,0.836363636,0.178409091,0.05,0.128409091,0.772727273,0.772727273,0.772727273,0.636363636,1,0.49,0.49,,0.49,0,8.012871207,1.00952381,0.1674,,,,,,,,
6/2/2026,2023787,NRS_WI-10293,NRS23_WI_10062,WI,1,7/25/2024,med,56.2593117,2.727272727,2.727272727,0,0,0,0,TERRACE,SINGLE,100,CON_BROAD,0.448683298,0.180749003,0.458017463,0.446082738,0.331290903,0.722314082,0.607522247,0.757287112,0.607522247,1.053604985,,0,0.296317873,0.002855455,5.71090909,,,0,0.818181818,0,0.136363636,0.045454545,,0,,0,0,0,0,0,0,,,100,100,,,,0,0,,,,0,0,,100,,0,100,,,0,BOATABLE,0.493121932,0.515616138,0.406818182,0.571657754,0.484383862,2929.93084,BOATABLE,41.5119913,41.5119913,7,3,6.57829208,657.829208,0.419645986,0.551605753,55.16057528,0.443844044,44.38440439,0.659338511,67.63071756,12.50454463,26.8430038,,2324,0.002855455,2.855454545,0,0,0,0,0,0.939427273,0.939427273,0.151522727,0,0.174245455,0,0,0.196977273,0,0,0.219704545,0.196977273,0,,,0.509090909,69.18181818,0.372727273,52.40641711,,,0.189772727,1.0375,1.702272727,0.681818182,0.527272727,0.182954545,0.989214545,98.92145455,,0,0.3,0.088636364,0.022727273,0.040909091,0,0.018181818,0.022727273,0.211363636,0.129545455,0,0,0.664772727,0.070454545,0.510227273,0.664772728,0.154545455,1.645454545,0.664772727,0.510227273,0.154545455,0.954545455,0.954545455,0.954545455,0.863636364,1,0.027442,,0.027442,0.027442,,105.723962,69.18181818,58.606944,9.090909091,27.27272727,45.45454545,9.090909091,59.09090909,0,0,0.090909091
6/2/2026,2023788,NRS_MS-10185,NRS23_MS_10035,MS,1,7/25/2024,,7.314371406,8,5.333333333,0.666666667,0.666666667,0,0,TERRACE,SINGLE,100,CON_BROAD,0.988130709,0.606686192,1.339382998,0.774558077,0.796650289,-0.589230838,-0.567138625,-0.442179615,-0.567138625,0.207419451,-0.084964511,1.440811679,0.649599066,0.000223188,0.121333333,10.5,0,0,0.545454545,0,0.454545455,0,0,7.619047619,21.9047619,0,0,0,0,22,8.571428571,21.9047619,4.761904762,44.66666667,26.66666666,7.619047619,0,0,0,33.33333333,0,0,0,57.14285714,65.71428571,0,92.38095238,70.47619048,0,78,0,0,0,WADEABLE,0.687726633,1,0.448238636,0.725668449,0,150,WADEABLE,25.59733844,25.59733844,2,1,140.2633333,140.2633333,0.772710961,27.43887358,27.43887358,32.73347663,32.73347663,0.222792198,9.09203335,2.400743932,2.550988857,1.877966616,2324,0.00072107,0.392,0.000223188,0.121333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170.9960859,22.90909091,0.390909091,5.436363636,0.364772727,69.51871658,63.63636364,81.51515152,0.178409091,0.769318182,1.255681818,0.773863636,0.723863636,0.186363636,33.12666667,33.12666667,79.09090909,0,0.136363636,0,0.004545455,0.081818182,0,0.018181818,0.004545455,0.136363636,0.031818182,0,0,0.486363636,0.472727273,0.436363636,0.486363636,0.05,0.881818182,0.404545455,0.045454545,0.359090909,1,1,1,1,1,0.196666667,0.196666667,,0.196666667,0,15.50879326,3.957142857,1.9046,,,,,,,,
6/2/2026,2023789,NRS_MI-10140,NRS23_MI_10010,MI,2,7/25/2024,,16.68957969,35.5,27,22,16.5,1.5,1.5,TERRACE,SINGLE,100,CON_BROAD,0.509040565,0.303361272,0.611476935,1.106733389,1.22622094,-0.819414792,-0.699927241,-0.733345329,-0.699927241,0.406806148,0.406806148,1.576323774,1.140151477,0.017828101,12.5445,16.5,0,0.041666667,0.291666667,0,0.583333333,0.083333333,0,0,43.63636364,4.545454545,19.09090909,0,0,19,16.36363636,20,5.454545455,79,25.45454546,0,0,3.636363636,0,2,0,0,0,30.90909091,47.27272727,4.545454545,72.72727273,52.72727273,12.87128713,81,3.636363636,0,0,WADEABLE,0.729170316,0.947365928,0.4403125,0.929411765,0.052634072,200,WADEABLE,12.80368794,12.80368794,1,0,53.75375,53.75375,0.531935519,14.24230457,14.24230457,12.2526064,12.2526064,0.246797672,60.11368884,1.698823122,0.917398846,1.036715802,2324,0.018693605,13.1535,0.017828101,12.5445,0.00620562,4.3665,0,0.055558333,0.055558333,0.055558333,0,0,0,0,0,0,0,0,0,0,358.5585582,24.16666667,0.218181818,7.036363636,0.352083333,92.15686275,63.35784314,55.13888889,0.277083333,1.1,1.915625,0.75625,0.639583333,0.075,24.07,24.07,71.08333333,0.25625,0.55625,0.0125,0.095833333,0.079166667,0,0.075,0.041666667,0.2875,0.0375,0.041666667,0.0125,0.815625,0.264583333,0.698958333,0.815625,0.116666667,0.590909091,0.747916667,0.460416667,0.2875,0.916666667,0.916666667,0.916666667,1,1,0.8375,0.8375,,0.8375,0.033333333,39.09226517,5.6,1.5003,,,,,,,,
6/2/2026,2023790,NRS_TX-10677,NRS23_TX_10504,TX,1,7/25/2024,,5.87131102,1.25,1.25,0,0,0,0,TERRACE,SINGLE,100,CON_BROAD,0.831068567,0.422452626,0.81748938,0.347394582,0.748165211,-2.477289671,-2.076519041,-2.245897903,-2.076519041,-1.72912446,-1.72912446,0.978071233,0.516773443,0,0,23,0,0,0,0,0.772727273,0.227272727,0,0,0,0,0,0,0,0,86.66666667,0,13.33333333,0,13.33333333,0,0,0,0,100,0,0,0,0,86.66666667,0,100,100,0.980392157,100,0,0,0,WADEABLE,0.484690297,0.568962084,0.255454545,0.78342246,0.431037916,160,WADEABLE,18.6162531,18.6162531,1,0,60.197,60.197,0.824457622,21.68245949,21.68245949,18.76552825,18.76552825,0.20045403,4.751745911,1.461189081,0.814832539,1.094872072,2324,0.000198878,0.0725,0,0,0,0,0,0.757586364,0.757586364,0,0,0.136363636,0,0,0,0.196972727,0,0.030304545,0.257581818,0.136363636,60.426185,24.72727273,0.345454545,3.645454545,0.068181818,75.93582888,80.0802139,95.45454545,0.011363636,0.222727273,0.548863636,0.345454545,0.193181818,0.056818182,22.58,22.58,95.45454545,0,0.184090909,0.004545455,0.052272727,0.095454545,0.052272727,0.009090909,0,0.127272727,0.022727273,0,0,0.326136364,0.556818182,0.173863636,0.326136363,0.152272727,1.127272727,0.154545455,0.029545455,0.125,0.772727273,0.772727273,0.772727273,0.863636364,0.909090909,0.2125,0.2125,,0.2125,0,13.59091199,3.458823529,0.99675,,,,,,,,
